latitude,longtitude,depth,temperature,time
,,3.642,21.0,1712825800525
,,3.642,21.0,1712825800627
,,3.642,21.0,1712825800660
,,3.642,21.0,1712825800757
,,3.642,21.0,1712825800804
,,3.642,21.0,1712825800871
,,3.669,21.0,1712825800930
40.46494,22.852641666666667,3.669,,1712825800930
,,3.669,21.0,1712825800997
,,3.669,21.0,1712825801067
,,3.614,21.0,1712825801144
,,3.587,21.0,1712825801205
,,3.559,21.0,1712825801288
,,3.587,21.0,1712825801410
,,3.559,21.0,1712825801610
,,3.559,21.0,1712825801697
,,3.559,21.0,1712825801746
,,3.559,21.0,1712825801815
,,3.559,21.0,1712825801882
,,3.559,21.0,1712825802003
,,3.559,21.0,1712825802018
,,3.587,21.0,1712825802105
,,3.614,21.0,1712825802158
,,3.614,21.0,1712825802257
,,3.642,21.0,1712825802294
,,3.614,21.0,1712825802397
,,3.614,21.0,1712825802427
,,3.614,21.0,1712825802496
,,3.669,21.0,1712825802602
,,3.642,21.0,1712825802630
,,3.642,21.0,1712825802709
,,3.614,21.0,1712825802787
,,3.614,21.0,1712825802835
,,3.587,21.0,1712825802904
40.464933333333335,22.852598333333336,3.587,,1712825802904
,,3.587,21.0,1712825803004
,,3.587,21.0,1712825803039
,,3.587,21.0,1712825803131
,,3.614,21.0,1712825803178
,,3.587,21.0,1712825803279
,,3.587,21.0,1712825803313
,,3.587,21.0,1712825803411
,,3.587,21.0,1712825803447
,,3.587,21.0,1712825803514
,,3.614,21.0,1712825803619
,,3.614,21.0,1712825803677
,,3.614,21.0,1712825803719
,,3.614,21.0,1712825803786
,,3.587,21.0,1712825803854
,,3.587,21.0,1712825803927
40.46492833333333,22.852584999999998,3.587,,1712825803927
,,3.587,21.0,1712825804011
,,3.587,21.0,1712825804430
,,3.587,21.0,1712825804466
,,3.587,21.0,1712825804548
,,3.587,21.0,1712825804633
,,3.587,21.0,1712825804673
,,3.587,21.0,1712825804740
,,3.559,21.0,1712825804843
,,3.559,21.0,1712825804876
40.464929999999995,22.852575,3.559,,1712825804876
,,3.559,21.0,1712825804973
,,3.587,21.0,1712825805010
,,3.587,21.0,1712825805252
,,3.614,21.0,1712825805289
,,3.614,21.0,1712825805380
,,3.642,21.0,1712825805418
,,3.642,21.0,1712825805487
,,3.642,21.0,1712825805565
,,3.642,21.0,1712825805632
,,3.642,21.0,1712825805798
,,3.642,21.0,1712825805804
,,3.642,21.0,1712825805826
,,3.642,21.0,1712825805931
40.46492833333333,22.852566666666668,3.642,,1712825805931
,,3.642,21.0,1712825805964
,,3.642,21.0,1712825806065
,,3.614,21.0,1712825806097
,,3.614,21.0,1712825806200
,,3.559,21.0,1712825806234
,,3.532,21.0,1712825806339
,,3.532,21.0,1712825806374
,,3.532,21.0,1712825806447
,,3.559,21.0,1712825806529
,,3.532,21.0,1712825806575
,,3.559,21.0,1712825806643
,,3.559,21.0,1712825806744
,,3.559,21.0,1712825806778
,,3.587,21.0,1712825806880
,,3.559,21.0,1712825806914
40.464929999999995,22.852561666666663,3.559,,1712825806914
,,3.559,21.0,1712825807024
,,3.559,21.0,1712825807049
,,3.559,21.0,1712825807153
,,3.559,21.0,1712825807188
,,3.559,21.0,1712825807295
,,3.587,21.0,1712825807323
,,3.559,21.0,1712825807594
,,3.559,21.0,1712825807697
,,3.559,21.0,1712825807730
,,3.559,21.0,1712825807837
,,3.559,21.0,1712825807866
,,3.559,21.0,1712825807970
40.464933333333335,22.85255833333333,3.559,,1712825807970
,,3.559,21.0,1712825808005
,,3.559,21.0,1712825808104
,,3.587,21.0,1712825808140
,,3.587,21.0,1712825808255
,,3.587,21.0,1712825808375
,,3.587,21.0,1712825808427
,,3.587,21.0,1712825808510
,,3.587,21.0,1712825808546
,,3.642,21.0,1712825808615
,,3.614,21.0,1712825808751
,,3.614,21.0,1712825808864
,,3.614,21.0,1712825808889
40.464933333333335,22.85255666666667,3.614,,1712825808889
,,3.614,21.0,1712825808964
,,3.587,21.0,1712825809067
,,3.587,21.0,1712825809091
,,3.559,21.0,1712825809193
,,3.587,21.0,1712825809227
,,3.587,21.0,1712825809330
,,3.587,21.0,1712825809396
,,3.587,21.0,1712825809430
,,3.587,21.0,1712825809499
,,3.587,21.0,1712825809567
,,3.587,21.0,1712825809634
,,3.587,21.0,1712825809770
,,3.587,21.0,1712825809874
,,3.587,21.0,1712825809906
40.464933333333335,22.852551666666667,3.587,,1712825809906
,,3.587,21.0,1712825809989
,,3.587,21.0,1712825810093
,,3.587,21.0,1712825810110
,,3.587,21.0,1712825810196
,,3.587,21.0,1712825810248
,,3.587,21.0,1712825810349
,,3.587,21.0,1712825810398
,,3.587,21.0,1712825810485
,,3.587,21.0,1712825810518
,,3.587,21.0,1712825810599
,,3.614,21.0,1712825810706
,,3.669,21.0,1712825810722
,,3.669,21.0,1712825810859
,,3.614,21.0,1712825810962
40.464931666666665,22.852551666666667,3.614,,1712825810962
,,3.614,21.0,1712825810994
,,3.614,21.0,1712825811097
,,3.642,21.0,1712825811131
,,3.669,21.0,1712825811221
,,3.669,21.0,1712825811277
,,3.696,21.0,1712825811364
,,3.696,21.0,1712825811402
,,3.669,21.0,1712825811472
,,3.642,21.0,1712825811570
,,3.587,21.0,1712825811606
,,3.587,21.0,1712825811709
,,3.587,21.0,1712825811742
,,3.614,21.0,1712825811834
,,3.614,21.0,1712825811879
,,3.587,21.0,1712825811981
40.464933333333335,22.852546666666665,3.587,,1712825811981
,,3.587,21.0,1712825812014
,,3.559,21.0,1712825812117
,,3.532,21.0,1712825812150
,,3.532,21.0,1712825812244
,,3.532,21.0,1712825812291
,,3.532,21.0,1712825812377
,,3.559,21.0,1712825812438
,,3.587,21.0,1712825812559
,,3.587,21.0,1712825812653
,,3.614,21.0,1712825812695
,,3.614,21.0,1712825812798
,,3.614,21.0,1712825812831
,,3.642,21.0,1712825812936
40.464935,22.852543333333333,3.642,,1712825812936
,,3.614,21.0,1712825812967
,,3.614,21.0,1712825813063
,,3.642,21.0,1712825813106
,,3.642,21.0,1712825813208
,,3.642,21.0,1712825813239
,,3.642,21.0,1712825813307
,,3.614,21.0,1712825813375
,,3.614,21.0,1712825813455
,,3.587,21.0,1712825813545
,,3.587,21.0,1712825813585
,,3.587,21.0,1712825813677
,,3.587,21.0,1712825813714
,,3.587,21.0,1712825813850
,,3.587,21.0,1712825813955
40.46493666666667,22.852539999999998,3.587,,1712825813955
,,3.587,21.0,1712825813989
,,3.587,21.0,1712825814089
,,3.559,21.0,1712825814134
,,3.559,21.0,1712825814218
,,3.559,21.0,1712825814258
,,3.559,21.0,1712825814326
,,3.559,21.0,1712825814428
,,3.587,21.0,1712825814464
,,3.587,21.0,1712825814565
,,3.587,21.0,1712825814598
,,3.559,21.0,1712825814698
,,3.559,21.0,1712825814735
,,3.559,21.0,1712825814837
,,3.559,21.0,1712825814871
,,3.559,21.0,1712825815006
40.46493666666667,22.852538333333335,3.559,,1712825815006
,,3.587,21.0,1712825815108
,,3.587,21.0,1712825815143
,,3.587,21.0,1712825815229
,,3.587,21.0,1712825815420
,,3.587,21.0,1712825815424
,,3.587,21.0,1712825815550
,,3.587,21.0,1712825815653
,,3.614,21.0,1712825815695
,,3.614,21.0,1712825815791
,,3.614,21.0,1712825815823
,,3.614,21.0,1712825815927
40.464935,22.852536666666666,3.614,,1712825815927
,,3.614,21.0,1712825815959
,,3.614,21.0,1712825816044
,,3.614,21.0,1712825816095
,,3.614,21.0,1712825816162
,,3.587,21.0,1712825816229
,,3.559,21.0,1712825816336
,,3.614,21.0,1712825816366
,,3.587,21.0,1712825816452
,,3.587,21.0,1712825816503
,,3.559,21.0,1712825816607
,,3.532,21.0,1712825816638
,,3.532,21.0,1712825816775
,,3.532,21.0,1712825816909
40.464931666666665,22.852538333333335,3.532,,1712825816909
,,3.532,21.0,1712825817012
,,3.532,21.0,1712825817081
,,3.532,21.0,1712825817114
,,3.532,21.0,1712825817183
,,3.505,21.0,1712825817253
,,3.477,21.0,1712825817361
,,3.477,21.0,1712825817387
,,3.505,21.0,1712825817485
,,3.505,21.0,1712825817522
,,3.532,21.0,1712825817625
,,3.532,21.0,1712825817659
,,3.505,21.0,1712825817728
,,3.532,21.0,1712825817862
,,3.505,21.0,1712825817976
40.464933333333335,22.852534999999996,3.505,,1712825817976
,,3.532,21.0,1712825818026
,,3.532,21.0,1712825818067
,,3.505,21.0,1712825818137
,,3.505,21.0,1712825818202
,,3.505,21.0,1712825818279
,,3.532,21.0,1712825818388
,,3.532,21.0,1712825818406
,,3.505,21.0,1712825818485
,,3.532,21.0,1712825818592
,,3.532,21.0,1712825818610
,,3.532,21.0,1712825818746
,,3.532,21.0,1712825818882
40.464935,22.852533333333334,3.532,,1712825818882
,,3.532,21.0,1712825818951
,,3.532,21.0,1712825819038
,,3.532,21.0,1712825819087
,,3.532,21.0,1712825819204
,,3.532,21.0,1712825819358
,,3.532,21.0,1712825819459
,,3.532,21.0,1712825819698
,,3.532,21.0,1712825819802
,,3.532,21.0,1712825819834
,,3.532,21.0,1712825819921
40.46493666666667,22.852536666666666,3.532,,1712825819921
,,3.532,21.0,1712825819970
,,3.532,21.0,1712825820040
,,3.532,21.0,1712825820105
,,3.532,21.0,1712825820208
,,3.532,21.0,1712825820243
,,3.532,21.0,1712825820340
,,3.532,21.0,1712825820376
,,3.532,21.0,1712825820452
,,3.532,21.0,1712825820515
,,3.532,21.0,1712825820581
,,3.532,21.0,1712825820650
,,3.532,21.0,1712825820724
,,3.532,21.0,1712825820798
,,3.532,21.0,1712825820864
,,3.532,21.0,1712825820924
40.46493833333333,22.852536666666666,3.532,,1712825820924
,,3.532,21.0,1712825821041
,,3.532,21.0,1712825821066
,,3.559,21.0,1712825821127
,,3.532,21.0,1712825821340
,,3.532,21.0,1712825821400
,,3.532,21.0,1712825821479
,,3.532,21.0,1712825821549
,,3.532,21.0,1712825821619
,,3.559,21.0,1712825821697
,,3.559,21.0,1712825821746
,,3.559,21.0,1712825822010
40.46493833333333,22.852533333333334,3.559,,1712825822010
,,3.559,21.0,1712825822093
,,3.587,21.0,1712825822157
,,3.587,21.0,1712825822214
,,3.559,21.0,1712825822289
,,3.559,21.0,1712825822350
,,3.587,21.0,1712825822453
,,3.614,21.0,1712825822585
,,3.642,21.0,1712825822725
,,3.669,21.0,1712825822784
,,3.669,21.0,1712825822825
,,3.669,21.0,1712825822896
40.46493833333333,22.85253,3.669,,1712825822896
,,3.669,21.0,1712825822966
,,3.614,21.0,1712825823067
,,3.587,21.0,1712825823100
,,3.614,21.0,1712825823200
,,3.642,21.0,1712825823238
,,3.669,21.0,1712825823472
,,3.669,21.0,1712825823508
,,3.614,21.0,1712825823611
,,3.587,21.0,1712825823642
,,3.559,21.0,1712825823745
,,3.532,21.0,1712825823779
,,3.532,21.0,1712825823864
,,3.559,21.0,1712825823914
40.46494,22.852523333333338,3.559,,1712825823914
,,3.587,21.0,1712825823983
,,3.587,21.0,1712825824052
,,3.614,21.0,1712825824129
,,3.614,21.0,1712825824224
,,3.587,21.0,1712825824253
,,3.587,21.0,1712825824358
,,3.587,21.0,1712825824390
,,3.587,21.0,1712825824493
,,3.614,21.0,1712825824528
,,3.614,21.0,1712825824633
,,3.614,21.0,1712825824678
,,3.587,21.0,1712825824946
40.46494,22.852516666666663,3.587,,1712825824946
,,3.587,21.0,1712825825071
,,3.559,21.0,1712825825175
,,3.559,21.0,1712825825209
,,3.532,21.0,1712825825313
,,3.559,21.0,1712825825342
,,3.587,21.0,1712825825581
,,3.614,21.0,1712825825614
,,3.614,21.0,1712825825684
,,3.614,21.0,1712825825754
,,3.614,21.0,1712825825821
,,3.614,21.0,1712825825925
40.46494333333333,22.852508333333336,3.614,,1712825825925
,,3.587,21.0,1712825825955
,,3.587,21.0,1712825826092
,,3.587,21.0,1712825826190
,,3.614,21.0,1712825826228
,,3.614,21.0,1712825826328
,,3.587,21.0,1712825826364
,,3.587,21.0,1712825826453
,,3.587,21.0,1712825826501
,,3.559,21.0,1712825826585
,,3.559,21.0,1712825826667
,,3.559,21.0,1712825826703
,,3.559,21.0,1712825826770
,,3.559,21.0,1712825826873
,,3.559,21.0,1712825826906
40.46494666666667,22.852500000000003,3.559,,1712825826906
,,3.559,21.0,1712825826985
,,3.559,21.0,1712825827093
,,3.559,21.0,1712825827110
,,3.587,21.0,1712825827208
,,3.559,21.0,1712825827246
,,3.559,21.0,1712825827350
,,3.559,21.0,1712825827517
,,3.559,21.0,1712825827597
,,3.559,21.0,1712825827681
,,3.559,21.0,1712825827721
,,3.559,21.0,1712825827928
40.46494833333334,22.85249666666667,3.559,,1712825827928
,,3.559,21.0,1712825828013
,,3.532,21.0,1712825828064
,,3.532,21.0,1712825828172
,,3.505,21.0,1712825828197
,,3.505,20.0,1712825828303
,,3.532,20.0,1712825828334
,,3.532,20.0,1712825828423
,,3.587,20.0,1712825828470
,,3.587,20.0,1712825828677
,,3.587,20.0,1712825828742
,,3.587,20.0,1712825828811
,,3.587,20.0,1712825828914
,,3.587,20.0,1712825828947
40.46494833333334,22.85249666666667,3.587,,1712825828947
,,3.559,20.0,1712825829039
,,3.587,20.0,1712825829082
,,3.614,20.0,1712825829217
,,3.642,20.0,1712825829319
,,3.642,20.0,1712825829356
,,3.614,20.0,1712825829445
,,3.587,20.0,1712825829488
,,3.587,20.0,1712825829566
,,3.614,20.0,1712825829698
,,3.614,20.0,1712825829855
,,3.614,20.0,1712825829899
40.46495166666667,22.852491666666666,3.614,,1712825829899
,,3.614,20.0,1712825830002
,,3.642,20.0,1712825830033
,,3.614,20.0,1712825830138
,,3.614,20.0,1712825830171
,,3.614,20.0,1712825830265
,,3.614,20.0,1712825830307
,,3.614,20.0,1712825830412
,,3.614,20.0,1712825830475
,,3.614,20.0,1712825830512
,,3.587,20.0,1712825830577
,,3.587,20.0,1712825830647
,,3.587,20.0,1712825830783
,,3.587,20.0,1712825830878
40.464955,22.852489999999996,3.587,,1712825830878
,,3.587,20.0,1712825831020
,,3.587,20.0,1712825831054
,,3.559,20.0,1712825831157
,,3.587,21.0,1712825831290
,,3.559,21.0,1712825831326
,,3.559,21.0,1712825831464
,,3.559,21.0,1712825831467
,,3.559,21.0,1712825831543
,,3.587,21.0,1712825831597
,,3.587,21.0,1712825831699
,,3.559,21.0,1712825831734
,,3.559,21.0,1712825831836
,,3.559,21.0,1712825831869
,,3.559,21.0,1712825831974
40.464956666666666,22.852486666666664,3.559,,1712825831974
,,3.587,21.0,1712825832006
,,3.587,21.0,1712825832108
,,3.587,21.0,1712825832144
,,3.587,21.0,1712825832246
,,3.587,21.0,1712825832415
,,3.587,21.0,1712825832482
,,3.614,21.0,1712825832721
,,3.614,21.0,1712825832753
,,3.642,21.0,1712825832890
40.464958333333335,22.852486666666664,3.642,,1712825832890
,,3.642,21.0,1712825832992
,,3.642,21.0,1712825833027
,,3.642,21.0,1712825833133
,,3.642,21.0,1712825833165
,,3.642,21.0,1712825833265
,,3.642,21.0,1712825833302
,,3.614,21.0,1712825833381
,,3.614,21.0,1712825833436
,,3.614,21.0,1712825833546
,,3.614,21.0,1712825833569
,,3.614,21.0,1712825833651
,,3.614,21.0,1712825833747
,,3.587,21.0,1712825833773
,,3.587,21.0,1712825833876
,,3.559,21.0,1712825833909
40.46496,22.852485,3.559,,1712825833909
,,3.587,21.0,1712825834020
,,3.587,21.0,1712825834045
,,3.587,21.0,1712825834157
,,3.614,21.0,1712825834183
,,3.587,20.0,1712825834250
,,3.587,20.0,1712825834317
,,3.587,20.0,1712825834385
,,3.559,20.0,1712825834453
,,3.587,20.0,1712825834523
,,3.587,20.0,1712825834626
,,3.642,20.0,1712825834661
,,3.614,20.0,1712825834768
,,3.614,20.0,1712825834794
,,3.614,20.0,1712825834893
,,3.614,20.0,1712825834929
40.46496333333334,22.85248166666667,3.614,,1712825834929
,,3.614,20.0,1712825835033
,,3.614,20.0,1712825835066
,,3.614,20.0,1712825835181
,,3.642,20.0,1712825835203
,,3.642,20.0,1712825835277
,,3.642,20.0,1712825835340
,,3.642,20.0,1712825835407
,,3.614,20.0,1712825835474
,,3.614,20.0,1712825835590
,,3.587,20.0,1712825835611
,,3.614,20.0,1712825835690
,,3.614,20.0,1712825835746
,,3.614,20.0,1712825835851
,,3.614,20.0,1712825835883
40.46496166666667,22.852483333333332,3.614,,1712825835883
,,3.587,20.0,1712825835987
,,3.587,20.0,1712825836018
,,3.559,20.0,1712825836105
,,3.559,20.0,1712825836205
,,3.559,20.0,1712825836223
,,3.559,20.0,1712825836289
,,3.559,20.0,1712825836363
,,3.587,20.0,1712825836428
,,3.559,20.0,1712825836513
,,3.587,20.0,1712825836561
,,3.559,20.0,1712825836666
,,3.532,20.0,1712825836700
,,3.532,20.0,1712825836926
40.46496166666667,22.852486666666664,3.532,,1712825836926
,,3.559,20.0,1712825836970
,,3.559,20.0,1712825837073
,,3.559,20.0,1712825837109
,,3.559,20.0,1712825837212
,,3.559,20.0,1712825837243
,,3.559,20.0,1712825837329
,,3.559,20.0,1712825837445
,,3.559,20.0,1712825837514
,,3.532,20.0,1712825837592
,,3.532,20.0,1712825837744
,,3.559,20.0,1712825837749
,,3.559,20.0,1712825837785
,,3.532,20.0,1712825837888
,,3.532,20.0,1712825837922
40.46496,22.852488333333334,3.532,,1712825837922
,,3.532,20.0,1712825838026
,,3.532,20.0,1712825838057
,,3.559,20.0,1712825838150
,,3.559,20.0,1712825838196
,,3.587,20.0,1712825838275
,,3.614,20.0,1712825838333
,,3.614,21.0,1712825838469
,,3.614,21.0,1712825839011
40.464958333333335,22.852491666666666,3.614,,1712825839011
,,3.614,21.0,1712825839176
,,3.614,21.0,1712825839193
,,3.614,21.0,1712825839213
,,3.614,21.0,1712825839283
,,3.642,21.0,1712825839350
,,3.642,21.0,1712825839461
,,3.614,21.0,1712825839486
,,3.614,21.0,1712825839582
,,3.587,21.0,1712825839624
,,3.587,21.0,1712825839727
,,3.587,21.0,1712825839757
,,3.587,21.0,1712825839877
,,3.587,21.0,1712825839894
40.464958333333335,22.852488333333334,3.587,,1712825839894
,,3.587,21.0,1712825839995
,,3.587,21.0,1712825840029
,,3.559,21.0,1712825840111
,,3.559,21.0,1712825840171
,,3.559,21.0,1712825840302
,,3.559,21.0,1712825840313
,,3.559,21.0,1712825840402
,,3.587,21.0,1712825840437
,,3.587,21.0,1712825840609
,,3.587,21.0,1712825840642
,,3.587,21.0,1712825840747
,,3.587,21.0,1712825840778
,,3.614,21.0,1712825840885
,,3.614,21.0,1712825840919
40.46496,22.852488333333334,3.614,,1712825840919
,,3.614,21.0,1712825840992
,,3.614,21.0,1712825841076
,,3.614,21.0,1712825841120
,,3.587,21.0,1712825841293
,,3.587,21.0,1712825841321
,,3.587,21.0,1712825841426
,,3.587,21.0,1712825841457
,,3.559,21.0,1712825841595
,,3.559,21.0,1712825841696
,,3.559,21.0,1712825841729
,,3.559,21.0,1712825841835
,,3.559,21.0,1712825841865
,,3.559,21.0,1712825841969
40.46496,22.852485,3.559,,1712825841969
,,3.559,21.0,1712825842004
,,3.559,21.0,1712825842139
,,3.559,21.0,1712825842209
,,3.559,21.0,1712825842349
,,3.559,21.0,1712825842354
,,3.559,21.0,1712825842451
,,3.559,21.0,1712825842482
,,3.587,21.0,1712825842579
,,3.587,21.0,1712825842613
,,3.587,21.0,1712825842718
,,3.587,21.0,1712825842750
,,3.587,21.0,1712825842860
,,3.587,21.0,1712825842907
40.464958333333335,22.852488333333334,3.587,,1712825842907
,,3.587,21.0,1712825842957
,,3.587,21.0,1712825843022
,,3.587,21.0,1712825843169
,,3.587,21.0,1712825843209
,,3.587,21.0,1712825843225
,,3.559,21.0,1712825843328
,,3.559,21.0,1712825843474
,,3.559,21.0,1712825843497
,,3.587,21.0,1712825843576
,,3.587,21.0,1712825843682
,,3.614,21.0,1712825843705
,,3.642,21.0,1712825843775
,,3.642,21.0,1712825843907
,,3.642,21.0,1712825843974
,,3.642,21.0,1712825844047
40.464958333333335,22.852489999999996,3.642,,1712825844047
,,3.642,21.0,1712825844112
,,3.642,21.0,1712825844189
,,3.669,21.0,1712825844297
,,3.642,21.0,1712825844315
,,3.642,21.0,1712825844416
,,3.614,21.0,1712825844452
,,3.587,21.0,1712825844556
,,3.587,21.0,1712825844587
,,3.559,21.0,1712825844697
,,3.559,21.0,1712825844721
,,3.559,21.0,1712825844808
,,3.559,21.0,1712825844877
,,3.559,21.0,1712825844929
,,3.559,21.0,1712825844993
,,3.532,21.0,1712825845061
40.464958333333335,22.852489999999996,3.532,,1712825845061
,,3.559,21.0,1712825845167
,,3.559,21.0,1712825845200
,,3.559,21.0,1712825845302
,,3.587,21.0,1712825845334
,,3.587,21.0,1712825845420
,,3.587,21.0,1712825845473
,,3.614,21.0,1712825845578
,,3.614,21.0,1712825845606
,,3.614,21.0,1712825845710
,,3.642,21.0,1712825845742
,,3.642,21.0,1712825845831
,,3.642,21.0,1712825845891
,,3.642,21.0,1712825845976
,,3.642,21.0,1712825846015
40.464958333333335,22.852488333333334,3.642,,1712825846015
,,3.642,21.0,1712825846083
,,3.642,21.0,1712825846180
,,3.642,21.0,1712825846218
,,3.614,21.0,1712825846321
,,3.614,21.0,1712825846354
,,3.614,21.0,1712825846445
,,3.614,21.0,1712825846489
,,3.614,21.0,1712825846598
,,3.587,21.0,1712825846754
,,3.587,21.0,1712825846788
,,3.587,21.0,1712825846831
,,3.587,21.0,1712825846898
,,3.614,21.0,1712825847034
40.464958333333335,22.852488333333334,3.614,,1712825847034
,,3.614,21.0,1712825847130
,,3.614,21.0,1712825847170
,,3.642,21.0,1712825847265
,,3.642,21.0,1712825847310
,,3.642,21.0,1712825847414
,,3.642,21.0,1712825847442
,,3.642,21.0,1712825847544
,,3.669,21.0,1712825847583
,,3.642,21.0,1712825847715
,,3.669,21.0,1712825847849
,,3.669,21.0,1712825847918
,,3.642,21.0,1712825847986
,,3.642,21.0,1712825848082
40.464956666666666,22.852489999999996,3.642,,1712825848082
,,3.642,21.0,1712825848121
,,3.642,21.0,1712825848226
,,3.669,21.0,1712825848396
,,3.696,21.0,1712825848499
,,3.696,21.0,1712825848530
,,3.696,21.0,1712825848635
,,3.669,21.0,1712825848666
,,3.669,21.0,1712825848801
,,3.669,21.0,1712825848873
,,3.669,21.0,1712825848939
,,3.669,21.0,1712825849110
,,3.669,21.0,1712825849117
40.464955,22.852491666666666,3.669,,1712825849117
,,3.696,21.0,1712825849145
,,3.696,20.0,1712825849213
,,3.669,20.0,1712825849312
,,3.642,20.0,1712825849346
,,3.642,20.0,1712825849450
,,3.642,20.0,1712825849481
,,3.614,20.0,1712825849585
,,3.614,20.0,1712825849617
,,3.614,20.0,1712825849721
,,3.587,20.0,1712825849754
,,3.587,20.0,1712825849839
,,3.559,20.0,1712825849889
,,3.559,20.0,1712825850027
40.464956666666666,22.852489999999996,3.559,,1712825850027
,,3.559,20.0,1712825850103
,,3.559,20.0,1712825850235
,,3.587,20.0,1712825850242
,,3.587,20.0,1712825850335
,,3.587,20.0,1712825850365
,,3.614,20.0,1712825850470
,,3.614,20.0,1712825850502
,,3.614,20.0,1712825850592
,,3.614,20.0,1712825850639
,,3.587,20.0,1712825850708
,,3.614,20.0,1712825850775
,,3.587,20.0,1712825850880
,,3.587,20.0,1712825850910
,,3.587,20.0,1712825851015
,,3.587,20.0,1712825851047
40.464956666666666,22.852491666666666,3.587,,1712825851047
,,3.587,20.0,1712825851155
,,3.587,20.0,1712825851183
,,3.587,20.0,1712825851286
,,3.587,20.0,1712825851318
,,3.559,20.0,1712825851419
,,3.559,20.0,1712825851454
,,3.532,20.0,1712825851523
,,3.559,20.0,1712825851609
,,3.559,20.0,1712825851659
,,3.559,20.0,1712825851772
,,3.559,20.0,1712825851795
,,3.559,20.0,1712825851894
,,3.559,20.0,1712825852034
40.464956666666666,22.852491666666666,3.559,,1712825852034
,,3.559,20.0,1712825852070
,,3.559,20.0,1712825852179
,,3.559,20.0,1712825852202
,,3.559,20.0,1712825852275
,,3.532,20.0,1712825852386
,,3.532,20.0,1712825852406
,,3.532,20.0,1712825852479
,,3.532,20.0,1712825852564
,,3.532,20.0,1712825852610
,,3.532,20.0,1712825852701
,,3.559,20.0,1712825852794
,,3.559,20.0,1712825852813
,,3.559,20.0,1712825852912
,,3.559,20.0,1712825852949
,,3.559,20.0,1712825853057
40.464956666666666,22.852491666666666,3.559,,1712825853057
,,3.559,20.0,1712825853085
,,3.559,20.0,1712825853188
,,3.559,20.0,1712825853222
